tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,nconst,director
tt8094252,movie,NGK,2019,148,"Action,Drama",6,2920,nm1421754,K. Selvaraghavan
tt8095860,movie,By the Grace of God,2018,137,"Crime,Drama",7.3,3767,nm0654830,François Ozon
tt8096832,movie,Lady and the Tramp,2019,103,"Adventure,Comedy,Drama",6.3,8429,nm0063769,Charlie Bean
tt8097306,movie,Nobody's Fool,2018,110,"Comedy,Drama,Romance",4.7,5208,nm1347153,Tyler Perry
tt8106160,movie,The American Meme,2018,98,Documentary,7.5,12154,nm2632504,Bert Marcus
tt8106534,movie,6 Underground,2019,128,"Action,Adventure,Comedy",6.1,101464,nm0000881,Michael Bay
tt8106570,movie,The Rachel Divide,2018,100,Documentary,6.2,1494,nm0115269,Laura Brownson
tt8106576,movie,The Bleeding Edge,2018,99,Documentary,7.7,1886,nm0225269,Kirby Dick
tt8106596,movie,The Legend of Cocaine Island,2018,83,Documentary,6.3,2316,nm2997633,Theo Love
tt8108034,movie,Nota,2018,145,Drama,6.4,2193,nm3201973,Anand Shankar
tt8108164,movie,Ek Ladki Ko Dekha Toh Aisa Laga,2019,120,"Comedy,Drama,Romance",5.5,3174,nm9664944,Shelly Chopra Dhar
tt8108196,movie,Judgementall Hai Kya,2019,121,"Comedy,Drama,Thriller",6,4085,nm1668634,Prakash Kovelamudi
tt8108198,movie,Andhadhun,2018,139,"Crime,Thriller",8.3,55837,nm1437189,Sriram Raghavan
tt8108200,movie,Sonchiriya,2019,143,"Action,Crime,Drama",7.5,2660,nm1322477,Abhishek Chaubey
tt8108202,movie,Stree,2018,128,"Comedy,Horror",7.6,23877,nm3603873,Amar Kaushik
tt8108206,movie,Saand Ki Aankh,2019,146,"Biography,Drama",8.2,3178,nm1571874,Tushar Hiranandani
tt8108208,movie,Why Cheat India,2019,121,"Crime,Drama",6,2024,nm2265536,Soumik Sen
tt8108230,movie,Pokémon the Movie: The Power of Us,2018,100,"Action,Adventure,Animation",6.3,1368,nm4114096,Tetsuo Yajima
tt8108268,movie,The Tashkent Files,2019,134,"Drama,Mystery,Thriller",7.9,6556,nm1892252,Vivek Agnihotri
tt8108274,movie,Tanhaji: The Unsung Warrior,2020,135,"Action,Biography,Drama",8.4,14046,nm3819854,Om Raut
tt8110640,movie,In the Shadow of the Moon,2019,115,"Crime,Mystery,Sci-Fi",6.2,30252,nm0585344,Jim Mickle
tt8116428,movie,Along With the Gods: The Last 49 Days,2018,142,"Action,Drama,Fantasy",7.1,4212,nm1420683,Yong-hwa Kim
tt8119680,movie,Dark Figure of Crime,2018,110,"Crime,Drama",6.6,1212,nm7916579,Tae-Gyun Kim
tt8119752,movie,Gonjiam: Haunted Asylum,2018,95,Horror,6.1,3344,nm2891286,Beom-sik Jeong
tt8122018,movie,"Happy New Year, Colin Burstead",2018,95,Drama,6.5,1126,nm1296554,Ben Wheatley
tt8126390,movie,The Most Unknown,2018,92,Documentary,6.6,1366,nm2782976,Ian Cheney
tt8128188,movie,High Flying Bird,2019,90,"Drama,Sport",6.2,6354,nm0001752,Steven Soderbergh
tt8130968,movie,Badla,2019,118,"Crime,Drama,Mystery",7.9,17291,nm1223910,Sujoy Ghosh
tt8132700,movie,Behind the Curve,2018,96,Documentary,6.5,6684,nm4159248,Daniel J. Clark
tt8134742,movie,3 from Hell,2019,115,Horror,5.6,8016,nm0957772,Rob Zombie
tt8135494,movie,Active Measures,2018,109,Documentary,7.9,7230,nm3191889,Jack Bryan
tt8144778,movie,The Redeemed and the Dominant: Fittest on Earth,2018,119,Documentary,7.1,1046,nm7625668,Heber Cannon
tt8144834,movie,Section 375,2019,124,"Crime,Drama",8.2,6717,nm5120912,Ajay Bahl
tt8148018,movie,The Accountant of Auschwitz,2018,78,Documentary,7.3,1395,nm3302581,Matthew Shoychet
tt8151874,movie,Honey Boy,2019,94,Drama,7.4,9631,nm2776774,Alma Har'el
tt8155288,movie,Happy Death Day 2U,2019,100,"Comedy,Horror,Mystery",6.2,45647,nm0484907,Christopher Landon
tt8160262,movie,The Son,2019,92,Thriller,5.4,2285,nm0994416,Sebastián Schindel
tt8160864,movie,Chase,2019,84,Thriller,7.1,5963,nm2751807,Michael Matteo Rossi
tt8169552,movie,Turma da Mônica: Laços,2019,97,"Adventure,Comedy,Family",7.3,1177,nm1179870,Daniel Rezende
tt8176040,movie,Panipat,2019,165,"Action,Drama,History",5.5,2713,nm0332950,Ashutosh Gowariker
tt8176054,movie,Pariyerum Perumal,2018,154,Drama,8.8,6175,nm6041683,Mari Selvaraj
tt8176578,movie,Flavors of Youth,2018,74,"Animation,Drama,Romance",6.6,4243,nm9717486,Haoling Li
tt8178486,movie,Earthquake Bird,2019,107,"Crime,Drama,Mystery",5.9,9645,nm0922903,Wash Westmoreland
tt8178958,movie,Generation Iron 3,2018,95,Documentary,6.9,1677,nm2852166,Vlad Yudin
tt8178992,movie,Amazon Hot Box,2018,85,"Action,Drama,Horror",6.3,1092,nm0081023,James Bickert
tt8179388,movie,Rim of the World,2019,98,"Action,Adventure,Comedy",5.1,15607,nm0629334,McG
tt8180482,movie,9,2019,149,"Fantasy,Horror,Sci-Fi",7,1510,nm6735379,Jenuse Mohammed
tt8185182,movie,Long Day's Journey Into Night,2018,138,"Drama,Mystery",7.2,4219,nm7267981,Gan Bi
tt8188610,movie,F2: Fun and Frustration,2019,148,Comedy,6.2,1760,nm3902889,Anil Ravipudi
tt8188872,movie,Varathan,2018,130,"Action,Drama,Thriller",7.6,2126,nm2039170,Amal Neerad
tt8193790,movie,Deerskin,2019,77,"Comedy,Horror",6.8,2881,nm1189197,Quentin Dupieux
tt8195518,movie,Cuck,2019,115,"Crime,Drama,Thriller",6.1,4628,nm2719832,Rob Lambert
tt8197998,movie,Wolf,2018,80,"Action,Thriller,War",6.9,2214,nm9152447,Can Emre
tt8201170,movie,The Perfect Date,2019,89,"Comedy,Romance",5.8,26762,nm0625245,Chris Nelson
tt8201404,movie,Little White Lies 2,2019,134,"Comedy,Drama,Family",6.4,1869,nm0133899,Guillaume Canet
tt8202612,movie,Satyameva Jayate,2018,140,"Action,Thriller",5.6,5561,nm1179457,Milap Zaveri
tt8223844,movie,Modest Heroes,2018,53,"Adventure,Animation,Family",6.6,1145,nm1077423,Yoshiyuki Momose
tt8228172,movie,The Furies,2019,82,"Action,Horror,Thriller",5.3,1906,nm1071889,Tony D'Aquino
tt8233874,movie,Extra Ordinary,2019,94,"Comedy,Fantasy,Horror",6.3,2577,nm2888739,Mike Ahern
tt8235296,movie,The Trump Prophecy,2018,120,Drama,3,1737,nm0776398,Stephan Schultze
tt8236336,movie,The Report,2019,119,"Biography,Crime,Drama",7.2,19632,nm1994243,Scott Z. Burns
tt8237172,movie,Gundala,2019,123,"Action,Adventure,Sci-Fi",7.3,2179,nm1322135,Joko Anwar
tt8239946,movie,Tumbbad,2018,104,"Drama,Fantasy,Horror",8.3,18223,nm9751348,Rahi Anil Barve
tt8242160,movie,4L,2019,105,"Comedy,Drama",5.9,1867,nm1942303,Gerardo Olivares
tt8254556,movie,Girl,2018,105,Drama,7.2,9851,nm4080113,Lukas Dhont
tt8262802,movie,The Holiday Calendar,2018,95,"Drama,Romance",5.7,6866,nm0909568,Bradley Walsh
tt8263936,movie,The Mystery of Henri Pick,2019,100,"Comedy,Drama",6.7,1393,nm1462495,Rémi Bezançon
tt8265174,movie,BÚÉK,2018,102,"Comedy,Drama",7.1,1413,nm0323558,Krisztina Goda
tt8265928,movie,Love at Second Sight,2019,117,"Comedy,Drama,Family",7.1,1952,nm0312315,Hugo Gélin
tt8266310,movie,Blinded by the Light,2019,118,"Comedy,Drama,Music",6.9,12481,nm0149446,Gurinder Chadha
tt8267604,movie,Capernaum,2018,126,Drama,8.4,38358,nm1701024,Nadine Labaki
tt8282042,movie,Donbass,2018,122,Drama,6.6,2637,nm0523665,Sergey Loznitsa
tt8284860,movie,The Huntress: Rune of the Dead,2019,105,"Action,Horror,Thriller",6,1586,nm2339469,Rasmus Tirzitis
tt8286894,movie,Rafiki,2018,83,"Drama,Romance",6.5,1457,nm1393967,Wanuri Kahiu
tt8286926,movie,Njan Prakashan,2018,131,"Comedy,Drama",7.6,2118,nm0030791,Sathyan Anthikad
tt8288836,movie,Red Forrest,2018,75,Horror,7.4,1322,nm8884200,Johnny Reeves
tt8290698,movie,The Spy Gone North,2018,137,Drama,7.2,2516,nm2151556,Jong-bin Yoon
tt8291224,movie,Uri: The Surgical Strike,2019,138,"Action,Drama,War",8.3,37286,nm2336554,Aditya Dhar
tt8291806,movie,Pain and Glory,2019,113,Drama,7.6,33872,nm0000264,Pedro Almodóvar
tt8299654,movie,At the Heart of Gold: Inside the USA Gymnastics Scandal,2019,88,"Crime,Documentary,Drama",8.1,1534,nm5705851,Erin Lee Carr
tt8304386,movie,The Zoya Factor,2019,134,"Comedy,Drama,Romance",4.3,1332,nm0788855,Abhishek Sharma
tt8307082,movie,Sauvage / Wild,2018,99,Drama,7,3051,nm1283911,Camille Vidal-Naquet
tt8311958,movie,Divine Love,2019,101,"Drama,Sci-Fi",6.3,1115,nm3486709,Gabriel Mascaro
tt8323104,movie,Nancy Drew and the Hidden Staircase,2019,89,"Comedy,Crime,Drama",5.7,2613,nm0002240,Katt Shea
tt8323120,movie,The Truth,2019,106,Drama,6.5,1347,nm0466153,Hirokazu Koreeda
tt8326824,movie,Madhuraraja,2019,147,"Action,Comedy,Drama",6.9,3038,nm3946106,Vysakh
tt8328716,movie,Doom: Annihilation,2019,96,"Action,Adventure,Horror",3.6,5479,nm0317638,Tony Giglio
tt8329290,movie,The Golem,2018,95,"Drama,Horror",5.8,3600,nm3575912,Doron Paz
tt8331988,movie,The Chambermaid,2018,102,Drama,7.1,1042,nm3569165,Lila Avilés
tt8332666,movie,Tone-Deaf,2019,87,"Comedy,Horror,Thriller",4.8,1693,nm3160595,Richard Bates Jr.
tt8332808,movie,One Must Fall,2018,96,"Comedy,Horror",6.7,1253,nm5835244,Antonio Pantoja
tt8333746,movie,Pinocchio,2019,125,Fantasy,6.8,1218,nm0308520,Matteo Garrone
tt8333978,movie,Maharshi,2019,176,"Action,Drama",7.3,4744,nm2449331,Vamshi Paidipally
tt8335880,movie,Loro 2,2018,100,Biography,7,2353,nm0815204,Paolo Sorrentino
tt8350360,movie,Annabelle Comes Home,2019,106,"Horror,Mystery,Thriller",5.9,44868,nm2477891,Gary Dauberman
tt8351882,movie,No Surrender,2018,114,"Action,Crime,History",5.7,1161,nm5394027,Peter Mimi
tt8354112,movie,Mosul,2019,86,Documentary,9,2705,nm6213280,Daniel Gabriel
tt8359816,movie,Sorry We Missed You,2019,101,Drama,7.7,5672,nm0516360,Ken Loach
tt8359822,movie,Young Ahmed,2019,90,Drama,6.6,1480,nm0201094,Jean-Pierre Dardenne
tt8359848,movie,Climax,2018,97,"Drama,Horror,Music",7.1,38557,nm0637615,Gaspar Noé
tt8361028,movie,Cam,2018,94,"Horror,Mystery,Thriller",5.9,21338,nm3771823,Daniel Goldhaber
tt8361196,movie,Vinaya Vidheya Rama,2019,146,Action,3.3,2297,nm2264823,Boyapati Srinu
tt8364368,movie,Crawl,2019,87,"Drama,Horror,Thriller",6.2,46235,nm0014960,Alexandre Aja
tt8364418,movie,Adanga Maru,2018,145,"Action,Thriller",7.1,1549,nm9813479,Karthik Thangavel
tt8366502,movie,Corporate Animals,2019,86,"Comedy,Horror",4.3,1427,nm2674307,Patrick Brice
tt8367814,movie,The Gentlemen,2019,113,"Action,Crime",8.1,37543,nm0005363,Guy Ritchie
tt8368032,movie,Miss Granny,2018,120,"Comedy,Fantasy,Music",8,1599,nm0076081,Joyce Bernal
tt8378126,movie,Queen of Hearts,2019,127,Drama,7.2,4525,nm1392439,May el-Toukhy
tt8385420,movie,Çiçero,2019,126,"Action,Crime,Drama",6.6,3949,nm0015091,Serdar Akar
tt8385474,movie,A Dog's Journey,2019,109,"Comedy,Drama,Family",7.4,12732,nm0541562,Gail Mancuso
tt8388508,movie,Dear Comrade,2019,169,"Action,Drama,Romance",7.3,3553,nm9825418,Bharat Kamma
tt8396128,movie,Pataakha,2018,134,"Action,Comedy,Drama",7.2,3069,nm0080235,Vishal Bhardwaj
tt8400758,movie,Killers Anonymous,2019,95,"Action,Crime,Mystery",5.8,7774,nm1966532,Martin Owen
tt8402090,movie,Cumali Ceber 2,2018,100,Comedy,3.9,8515,nm0149131,Kamil Cetin
tt8404614,movie,The Two Popes,2019,125,"Biography,Comedy,Drama",7.6,74647,nm0576987,Fernando Meirelles
tt8405810,movie,An Unexpected Love,2018,136,"Comedy,Romance",6.8,1314,nm0893556,Juan Vera
tt8411144,movie,Kaappaan,2019,166,"Action,Thriller",6.5,3183,nm0433895,K.V. Anand
tt8413338,movie,Kumbalangi Nights,2019,135,"Comedy,Drama,Romance",8.6,4815,nm7958316,Madhu C. Narayanan
tt8426594,movie,The Wind,2018,86,"Horror,Western",5.5,4461,nm0849747,Emma Tammi
tt8426854,movie,Jalebi,2018,112,"Drama,Romance",6.3,1727,nm10023062,Pushpdeep Bhardwaj
tt8434380,movie,Hidden Man,2018,137,"Action,Crime,Drama",6.4,1396,nm0422638,Wen Jiang
tt8435268,movie,How to Get Over a Breakup,2018,104,Comedy,6.2,1509,nm0960495,Bruno Ascenzo
tt8436026,movie,A Fortunate Man,2018,162,Drama,7.2,3345,nm0000806,Bille August
tt8439854,movie,Lust Stories,2018,120,"Drama,Romance",6.5,8582,nm0015295,Zoya Akhtar
tt8443704,movie,Dear Ex,2018,100,"Comedy,Drama,Romance",7.4,2635,nm8069001,Chih-Yen Hsu
tt8453986,movie,The Weasel's Tale,2019,129,"Comedy,Drama",7.3,1485,nm0002728,Juan José Campanella
tt8458202,movie,Pihu,2018,91,"Drama,Thriller",6.7,1673,nm7326029,Kapri Vinod
tt8458718,movie,Kanaa,2018,145,"Drama,Sport",7.9,1125,nm7110319,Arunraja Kamaraj
tt8459250,movie,Shéhérazade,2018,109,"Drama,Romance,Thriller",7.1,1166,nm3014863,Jean-Bernard Marlin
tt8478602,movie,Godzilla: The Planet Eater,2018,91,"Action,Adventure,Animation",5,3019,nm2670218,Hiroyuki Seshita
tt8483296,movie,Sense8: The Series Finale Official Trailer,2018,151,"Drama,Sci-Fi",8.8,2296,nm0649609,Josh Oreck
tt8484012,movie,Sword of Trust,2019,88,"Comedy,Drama",6.3,1239,nm1119645,Lynn Shelton
tt8484942,movie,India's Most Wanted,2019,123,"Action,Thriller",4.4,1581,nm2955107,Raj Kumar Gupta
tt8485364,movie,The Room,2019,100,"Drama,Mystery,Sci-Fi",6,5472,nm1466691,Christian Volckman
tt8485548,movie,Clownado,2019,99,"Comedy,Horror",6.8,2709,nm0790743,Todd Sheets
tt8490894,movie,Ee Nagaraniki Emaindi,2018,122,"Comedy,Drama",7.8,1314,nm5056902,Tharun Bhascker Dhaassyam
tt8493514,movie,Locked on You,2018,113,Comedy,6.3,2637,nm1738966,Kivanç Baruönü
tt8504014,movie,Good Newwz,2019,134,"Comedy,Drama",7.6,7024,nm3262433,Raj Mehta
tt8510324,movie,Good Game: The Beginning,2018,NA,"Comedy,Drama,Sport",5.3,1032,nm2141029,Umut Aral
tt8510350,movie,Satanic Panic,2019,85,"Comedy,Horror",5.5,2273,nm2854747,Chelsea Stardust
tt8510488,movie,Holiday in the Wild,2019,85,"Comedy,Drama,Romance",6.1,8806,nm0053228,Ernie Barbarash
tt8522820,movie,The Warden,2019,100,"Drama,Mystery,Romance",7.4,1936,nm6276616,Nima Javidi
tt8526872,movie,Dolemite Is My Name,2019,118,"Biography,Comedy,Drama",7.3,39035,nm0108132,Craig Brewer
tt8529186,movie,Hello Mr. Billionaire,2018,118,Comedy,6.1,1252,nm7613066,Da-Mo Peng
tt8530978,movie,Beats,2019,109,Drama,6.4,3363,nm1309090,Chris Robinson
tt8535180,movie,Kill Chain,2019,91,"Action,Thriller",5.1,1918,nm0003535,Ken Sanzel
tt8535968,movie,System Crasher,2019,118,Drama,8.1,2457,nm3519173,Nora Fingscheidt
tt8548792,movie,The Dawnseeker,2018,81,Sci-Fi,4.6,2322,nm2691863,Justin Price
tt8550208,movie,Romeo Akbar Walter,2019,141,"Action,Drama,Thriller",6.5,4127,nm1473010,Robbie Grewal
tt8561086,movie,Joseph,2018,138,"Drama,Thriller",8.2,2132,nm1500124,M. Padmakumar
tt8563452,movie,Crypto,2019,105,"Crime,Drama,Thriller",5.6,2646,nm1226069,John Stalberg Jr.
tt8564902,movie,Death of a Nation,2018,108,"Documentary,History",4.6,6096,nm6583447,Bruce Schooley
tt8569206,movie,Little Baby,2019,105,Family,9,4005,nm3754410,Shekhar S. Jha
tt8574252,movie,The Witch: Part 1 - The Subversion,2018,125,"Action,Mystery",7,2925,nm4219902,Hoon-jung Park
tt8579674,movie,1917,2019,119,"Drama,War",8.5,191105,nm0005222,Sam Mendes
tt8580348,movie,Perfect Strangers,2018,97,Comedy,6.6,1101,nm1919456,Manolo Caro
tt8590896,movie,Geetha Govindam,2018,142,"Drama,Romance",7.7,7666,nm1762795,Parasuram
tt8613070,movie,Portrait of a Lady on Fire,2019,121,"Drama,Romance",8.2,16767,nm1780037,Céline Sciamma
tt8613876,movie,Kidnapping Stella,2019,89,Thriller,4.8,4262,nm1556145,Thomas Sieben
tt8620646,movie,An Affair to Die For,2019,82,Thriller,4.7,1208,nm1414579,Víctor García
tt8623904,movie,Last Christmas,2019,103,"Comedy,Drama,Romance",6.5,27545,nm0082450,Paul Feig
tt8632862,movie,Fahrenheit 11/9,2018,128,Documentary,6.9,15049,nm0601619,Michael Moore
tt8637428,movie,The Farewell,2019,100,"Comedy,Drama",7.7,30306,nm2304675,Lulu Wang
tt8647400,movie,De De Pyaar De,2019,135,"Comedy,Romance",6.6,5976,nm1322099,Akiv Ali
tt8649186,movie,Corpus Christi,2019,115,Drama,7.7,3353,nm1717924,Jan Komasa
tt8652728,movie,Waves,2019,135,"Drama,Romance,Sport",7.7,7186,nm4099092,Trey Edward Shults
tt8655470,movie,The Specials,2019,114,"Comedy,Drama",7.6,1931,nm0619923,Olivier Nakache
tt8655738,movie,Eternal Code,2019,105,Action,6.3,2727,nm6136445,Harley Wallen
tt8661814,movie,Devadas,2018,159,"Action,Comedy,Drama",6.7,1142,nm7807500,Sriram Adittya
tt8663516,movie,Child's Play,2019,90,"Horror,Sci-Fi",5.8,32791,nm2209002,Lars Klevberg
tt8665634,movie,Qismat,2018,137,"Drama,Romance",8.5,1746,nm8423987,Jagdeep Sidhu
tt8665746,movie,RX 100,2018,153,"Action,Drama,Romance",6.9,1779,nm9955408,Ajay Bhupathi
tt8688634,movie,21 Bridges,2019,99,"Action,Crime,Drama",6.6,16158,nm1047532,Brian Kirk
tt8694228,movie,Mikhael,2019,150,"Action,Thriller",5,1091,nm8386553,Haneef Adeni
tt8695030,movie,The Dead Don't Die,2019,104,"Comedy,Fantasy,Horror",5.5,37041,nm0000464,Jim Jarmusch
tt8696440,movie,Sibel,2018,95,Drama,7,1285,nm1597572,Guillaume Giovanetti
tt8698956,movie,Lupt,2018,110,"Horror,Thriller",7.8,3180,nm2669831,Prabhuraj
tt8702938,movie,Hezarpa,2018,197,"Comedy,Drama,War",5.8,1483,nm0205827,Abolhassan Davoodi
tt8707374,movie,Hell House LLC II: The Abaddon Hotel,2018,89,"Horror,Mystery",5.5,2566,nm3192191,Stephen Cognetti
tt8707922,movie,Can You Keep a Secret?,2019,94,"Comedy,Romance",5.3,5397,nm1435237,Elise Duran
tt8708304,movie,I Trapped the Devil,2019,82,"Drama,Horror,Mystery",4.7,1547,nm6142823,Josh Lobo
tt8709036,movie,A Christmas Prince: The Royal Wedding,2018,92,"Drama,Romance",5.2,7470,nm0776271,John Schultz
tt8712750,movie,A.M.I.,2019,77,"Horror,Thriller",3.9,1247,nm1802267,Rusty Nixon
tt8721556,movie,Jallikattu,2019,95,"Action,Crime",7.8,2311,nm3859342,Lijo Jose Pellissery
tt8722346,movie,Queen & Slim,2019,132,"Crime,Drama,Romance",7.1,8596,nm2027419,Melina Matsoukas
tt8723216,movie,Eerie,2018,101,"Crime,Drama,Horror",4.6,1491,nm3184434,Mikhail Red
tt8723836,movie,Remélem legközelebb sikerül meghalnod:),2018,96,"Comedy,Drama,Thriller",7.3,1389,nm1541262,Mihály Schwechtje
tt8733898,movie,U Turn,2018,128,"Mystery,Thriller",7,1978,nm5237694,Pawan Kumar
tt8737614,movie,Majiji,2019,154,"Drama,Romance",7.2,2160,nm8526249,Shiva Nirvana
tt8738964,movie,Clergy,2018,133,Drama,7.4,3507,nm1500530,Wojciech Smarzowski
tt8739752,movie,The Collini Case,2019,123,"Crime,Drama,Thriller",7.2,2564,nm0471086,Marco Kreuzpaintner
tt8740778,movie,Piranhas,2019,105,"Crime,Drama",6.6,2348,nm2465833,Claudio Giovannesi
tt8743064,movie,See You Yesterday,2019,84,"Action,Adventure,Crime",5,7353,nm4455533,Stefon Bristol
tt8745960,movie,Daniel Isn't Real,2019,100,"Horror,Thriller",6,2105,nm4008890,Adam Egypt Mortimer
tt8747308,movie,Amsterdam Vice,2019,113,"Action,Crime,Drama",6.8,1069,nm1234631,Arne Toonen
tt8748256,movie,Travel Mates 2,2018,116,"Adventure,Comedy",5.9,1922,nm7960857,Bedran Güzel
tt8748608,movie,Deliler,2018,121,"Action,History,War",5.6,1907,nm7943357,Osman Kaya
tt8752474,movie,Justice League vs the Fatal Five,2019,77,"Action,Animation,Fantasy",6.5,5642,nm0515005,Sam Liu
tt8752498,movie,Wonder Woman: Bloodlines,2019,83,"Action,Animation,Fantasy",5.8,2773,nm4982437,Justin Copeland
tt8758086,movie,Mercy Black,2019,88,"Horror,Mystery,Thriller",4.9,1824,nm1625382,Owen Egerton
tt8760684,movie,Apollo 11,2019,93,"Documentary,History",8.2,16003,nm1530433,Todd Douglas Miller
tt8765496,movie,May the Devil Take You,2018,110,Horror,5.9,2656,nm3464186,Timo Tjahjanto
tt8769032,movie,The Hows of Us,2018,117,"Drama,Romance",7.4,2258,nm1283069,Cathy Garcia-Molina
tt8772262,movie,Midsommar,2019,147,"Drama,Horror,Mystery",7.2,118504,nm4170048,Ari Aster
tt8781414,movie,Freaks,2018,105,"Drama,Mystery,Sci-Fi",6.7,11522,nm0513554,Zach Lipovsky
tt8800266,movie,Ema,2019,102,"Drama,Music",6.8,1024,nm1883257,Pablo Larraín
tt8806104,movie,The Dead Center,2018,92,"Horror,Mystery,Thriller",5.6,1201,nm1895341,Billy Senese
tt8809652,movie,10 Minutes Gone,2019,89,"Action,Crime,Mystery",3.6,1377,nm2357819,Brian A. Miller
tt8816194,movie,Come to Daddy,2019,96,"Comedy,Horror,Thriller",6.1,3224,nm0863807,Ant Timpson
tt8820590,movie,T-34,2018,139,"Action,War",6.5,5823,nm1284414,Aleksey Sidorov
tt8836988,movie,Avengement,2019,90,"Action,Crime,Thriller",6.5,7563,nm0425364,Jesse V. Johnson
tt8852558,movie,Mitron,2018,119,Comedy,6.9,1879,nm2859182,Nitin Kakkar
tt8858104,movie,Guava Island,2019,55,"Comedy,Drama,Music",6.7,7532,nm2033604,Hiro Murai
tt8869978,movie,Batla House,2019,146,"Action,Drama,Thriller",7.2,7293,nm0012541,Nikkhil Advani
tt8879946,movie,Maiden,2018,97,"Documentary,Sport",7.7,1149,nm0391739,Alex Holmes
tt8883524,movie,Bloodline,2018,97,"Crime,Horror,Thriller",6,3738,nm3012171,Henry Jacobson
tt8884430,movie,Echo in the Canyon,2018,82,"Documentary,Music",7,1641,nm10095184,Andrew Slater
tt8902990,movie,The Sky Is Pink,2019,143,"Drama,Family,Romance",7.5,4454,nm1773569,Shonali Bose
tt8908002,movie,Luka Chuppi,2019,126,"Comedy,Romance",6.3,6888,nm2590164,Laxman Utekar
tt8914492,movie,Game Over,2019,102,"Drama,Thriller",7.1,4546,nm7594197,Ashwin Saravanan
tt8923482,movie,One Child Nation,2019,88,"Documentary,History",7.5,2733,nm5868577,Jialing Zhang
tt8941440,movie,Virus,2019,152,"Drama,Thriller",8.1,2338,nm3351235,Aashiq Abu
tt8946378,movie,Knives Out,2019,131,"Comedy,Crime,Drama",8,184345,nm0426059,Rian Johnson
tt8948790,movie,Jersey,2019,157,"Drama,Sport",8.6,4701,nm9450602,Gowtam Tinnanuri
tt8954732,movie,The Princess Switch,2018,101,Romance,6,17131,nm0737517,Mike Rohl
tt8956390,movie,Rojo,2018,109,"Drama,Mystery,Thriller",6.4,1099,nm3028737,Benjamín Naishtat
tt8956872,movie,Valhalla,2019,105,"Adventure,Fantasy,Thriller",6.6,1392,nm2689344,Fenar Ahmad
tt8959820,movie,Petta,2019,171,"Action,Drama",7.3,7126,nm5366274,Karthik Subbaraj
tt8963708,movie,And Then We Danced,2019,113,"Drama,Romance",8,4406,nm2172605,Levan Akin
tt8970448,movie,Adopt a Highway,2019,78,Drama,6.2,1538,nm1334869,Logan Marshall-Green
tt8974964,movie,Memory: The Origins of Alien,2019,95,Documentary,6.7,1417,nm1465431,Alexandre O. Philippe
tt8975028,movie,American Hangman,2019,99,Thriller,5.9,2404,nm0174551,Wilson Coneybeare
tt8976710,movie,Sextuplets,2019,97,Comedy,4.4,6000,nm1639277,Michael Tiddes
tt8976832,movie,Who Would You Take to a Deserted Island?,2019,93,Drama,5.3,1754,nm4352422,Jota Linares
tt8983166,movie,Panga,2020,131,Romance,7.4,1801,nm6436658,Ashwiny Iyer Tiwari
tt8983180,movie,Made in China,2019,128,"Comedy,Drama",6.2,2236,nm5014824,Mikhil Musale
tt8983202,movie,Kabir Singh,2019,173,"Drama,Romance",7.1,22552,nm9227039,Sandeep Reddy Vanga
tt8988748,movie,Seventeen,2019,99,Drama,7.2,2028,nm0998110,Daniel Sánchez Arévalo
tt8991268,movie,Honeyland,2019,89,"Documentary,Drama",8,7012,nm9393813,Tamara Kotevska
tt8997134,movie,After She Wakes,2019,78,"Horror,Thriller",5.5,1116,nm4915187,David Arthur Clark
tt8998472,movie,You Might Be the Killer,2018,92,"Comedy,Horror,Mystery",5.9,3524,nm0799693,Brett Simmons
